screen_name,created_at,text
SyYPA02WM79zCW6,2020-01-16T04:36:53Z,"@ozawa_jimusho 法をも畏れぬ安倍政権。
必ずせきにんを取ってもらおう。政権交代あるのみです。"
JandandF,2020-01-16T04:36:46Z,安倍首相もどうやら来賓としての待遇をやめようとしているのかも？河野防衛大臣の講演がそれを意味しているようだ。 https://t.co/Gdf50AhFHF
QDMOa6A05gBnDX5,2020-01-16T04:36:45Z,"https://t.co/7GmjKUfiHi
朝日新聞Gは、安倍の悪口を記事にする為には、かつて自分達が「ハゲ鷹」の批判し、チャイナマネーで真っ赤に染め上がったような人物も手を組むのか？節操のない朝日新聞G"
QDMOa6A05gBnDX5,2020-01-16T04:16:58Z,"仏大統領「安倍首相に不満、何度も表明」ゴーン被告拘束：朝日新聞デジタル https://t.co/dl0qI7xmBb
我が国には三権分立の大原則があり例え安倍総理と言えども、グローバル上級国民のカルロス・ゴーン刑事被告人(だけ)を特別扱いするほどの権力はありませんから。"
QDMOa6A05gBnDX5,2020-01-16T04:12:00Z,"https://t.co/7GmjKUfiHi
全ての経済政策が間違っているのに、日本の株価は上昇するし、日本が壊滅的な打撃を受けていないのはなぜ？ジム・ロジャースは、投資でいくら損をしたなの？それが、安倍やトランプの責任だと言いたいなら、はっきり言えば？"
oMwRHJbTXrFNorj,2020-01-16T04:36:30Z,安倍首相を告発「桜を見る会」疑惑 捜査開始で官邸窮地か https://t.co/2Do62WODDq #日刊ゲンダイDIGITAL
drops826,2020-01-16T04:36:17Z,ジューシー安倍好き
pkK0rlnkGIoD8oq,2020-01-16T04:28:43Z,@Happyblueowl @knife9000 バリアフリー化の次は国会を刑務所化。アベは縞々のスーツと手錠で予算委員会に出席!（笑）
pkK0rlnkGIoD8oq,2020-01-16T03:30:12Z,@takedasatetsu 知ってる？官僚は賢いんだよ。あんたやアベよりもず〜〜〜っと。　　(^_^メ)
pkK0rlnkGIoD8oq,2020-01-16T04:36:13Z,@5ncgjWXYgiLWGQU @kitabayasiazumi 馬鹿なのはミエミエの悪事が全部バレてるのに知らん振りを続けるアベ尊師でしょ（笑）
tetisan_MilliP,2020-01-16T04:36:10Z,"仏大統領、ゴーン被告勾留条件「安倍首相に不満伝えた」: 日本経済新聞 https://t.co/rW3hBOtt1G
死ねよ坊っちゃん大統領"
ifc_takai,2020-01-16T04:36:09Z,"これでいいのか？どうする日本🇯🇵

5年間の総費用は予算より約1.5億円多く、「安倍首相が開催要領を無視し、任務に違背したことは歴然だ」とした。
　告発後に会見した上脇教授は、「予算の私物化を見過ごすわけにはいかない。責任をとらせるために告発に踏み切った」 https://t.co/schzgUSwOb"
ifc_takai,2020-01-15T22:57:36Z,"これでいいのか？どうする日本🇯🇵
説明責任と大臣任命責任は、最初だけ‼️
この二つの日本語は、安倍政権では不祥事が発生し、大臣が辞任する時の挨拶に使われている。言語道断💢
ことばの重み、政治家は国民の公僕ではないのか？日本語をこれほど歪めた安倍政権は、退陣に追い込むのは国民の責任 https://t.co/OffaZyosA8"
ifc_takai,2020-01-15T22:13:10Z,"これでいいのか？どうする日本🇯🇵
同番組に昨日は、竹中平蔵氏が登場。犬猿の仲である両者を招待することは結構なことだが、分析がまぎやくな二人だけに視聴者は混乱しただろう。残念ながら安倍政権の愚策を支持するNHKでの両者による討論会は実現しないだろう。 https://t.co/jMPJcALDz9"
sakiaoi11,2020-01-16T04:35:57Z,@PanchanPolitics そうですね☺️円安政策で日本は大セール中です。そのおかげで観光客が増え中国人に土地が買われ安倍政権は売国奴と呼ばれ☺️
kazuya04012007,2020-01-16T04:35:48Z,"@mansaku_ikedo 安倍さん、麻生さんは完璧にわかってます。
なぜかやりませんけど。"
KIHA72_1,2020-01-16T04:35:44Z,@bSM2TC2coIKWrlM 安倍政権が続く方が不満です。ウソ・隠蔽・改竄を繰り返し法を守れない安倍政権に改憲する資格はない。
_manyou_shuu,2020-01-16T04:35:43Z,＞令和の経世済民h11:まえがき:米中覇権戦争の激化を受け、今後の日本経済はますます「外需」を当てにできなくなる。今こそ、内需主導の経済に転換せねばならぬが、恐ろしくも安倍政権はこの期に及んで19年10月の消費税増税を強行し、、:『令和の政策大転換 現代貨幣理論が日本を救う
_manyou_shuu,2020-01-16T04:28:17Z,＿令和の経世済民h13:内需主導経済への転換が必須なのに、恐ろしくも安倍政権は消費税増税を強行し、民間赤字化＝「PB黒字化」を目標に緊縮財政に固執する。消費税増税、米中覇権戦争激化、加えて2020年は「五輪不況」に陥ることが確実だ。:『令和の政策大転換 MMTが日本を救う
_manyou_shuu,2020-01-16T02:18:19Z,＿令和の経世済民h11:まえがき:米中覇権戦争の激化を受け、今後の日本経済はますます「外需」を当てにできなくなる。今こそ、内需主導の経済に転換せねばならぬが、恐ろしくも安倍政権はこの期に及んで19年10月の消費税増税を強行し、、:『令和の政策大転換 現代貨幣理論が日本を救う
_manyou_shuu,2020-01-16T03:23:13Z,＿令和の経世済民h12:今こそ、内需主導の経済に転換せねばならぬが、恐ろしくも安倍政権はこの期に及んで19年10月の消費税増税を強行し、民間赤字化目標ならぬ「プライマリーバランス黒字化目標」という緊縮財政に固執したままだ。:『令和の政策大転換 現代貨幣理論が日本を救う』
bbcy2j,2020-01-16T04:35:40Z,まさか安倍自民はこのまま押し切るつもりじゃなかろうな… そして無関心な国民もこのまま安倍自民もろとも許すんじゃなかろうな… https://t.co/fesVsb2EnG
tanutnk,2020-01-16T04:32:18Z,威圧的な立憲党首の言うがままになれという合流課題に、ちょっと待った！と言っている気持ちは分かる。小沢さんは、それでも立憲に合流せよと言っている。独裁政党でもいい。取り合えず安倍氏を下ろせればよい。今はそれ程の緊急時まず逃げる。ただ己の力に酔っている立憲の党名だけは止した方がいい。 https://t.co/qyk5VK4Ymk
tanutnk,2020-01-16T03:19:59Z,"「歌会始め」
久しぶりにゆっくりと観ました。カタカナ語混じりの歌が増えていて、皇后さまの歌も、シャキッととした感じで災害で活躍する若者に希望を見たと詠んでいて気持ちの良いものでした。

ただ、最近は見てなかったので誤解かもしれませんが、陪席と称して安倍氏など諸々が70名あまり、不快！"
tanutnk,2020-01-16T04:35:37Z,@aoitori2011 安倍自民党政権が辞めれば、空気は一挙に変わる。
tomo_k4503,2020-01-16T04:35:31Z,"@t_ken_jo Twitterって怖いですね。横浜市のカジノ含むIRに反対、リアルにて反対運動しただけで

◎反日運動員とパヨク
◎日本共産党工作員とパヨク
◎誹謗中傷の数々とパヨク
◎ストローマン論法とパヨク
◎安倍政権の批判はパヨク

ギャンブル依存症万歳の連中の嫌がらせには辟易してる私ですね。"
44roba,2020-01-16T04:35:21Z,"「良い政策には
『安倍さん、コレえぇやないか、よぅやってくれはった、ありがとう』と一言
悪い政策には
『そんなことは許さない、20年前までのバカな国民ではない。俺らは見てるんや』と働きかけるのは大事」 https://t.co/LDLdg5Y9SD"
yff62154,2020-01-16T04:35:17Z,全然違う、前任者はIR 否定ているけれど信用出来ないし、それ以上に親韓派ということは許せない。その点河野は何ら問題なし、次期首班を期待する安倍が降りたら外交方針真逆なんていうのは一番困る。 https://t.co/QpFXFwvoxF
heike46417577,2020-01-16T04:35:12Z,"@kufuidamema @khwrk913 安倍と手切れしたとか言っているが食口だと言う事は変わらない‼️

百田とか信じている人は日本を捨てる気なんですかね⁉️
マッチポンプ繰り返しているの何が楽しいのかな⁉️
生長の家の手玉になっている人なんなんですかね⁉️

信者はみんな韓鶴子の手下の食口なんですかね⁉️( ；∀；)"
eB0sbmT74rdixUL,2020-01-16T04:35:07Z,"健全な野党には分かりやすいアイコンが必要。
来年秋の総裁任期切れを待って安倍晋三をスカウトしよう。
野党第一党党首アベのもとに、新たな政治ムーブメントを起こすのだ。
元々安倍さんって自民では異端だよ。 https://t.co/gq7aQgD0K1"
eB0sbmT74rdixUL,2020-01-16T02:01:31Z,@super_Itao @amajaamajaaanal この人も立川某と同じで反安倍ツイートには結構いいねつくのに以下文字数
sakurai_saburo,2020-01-15T20:25:02Z,#日本共産党は　，安倍政権が行った生活保護の削減を中止し、支給水準を回復します。
sakurai_saburo,2020-01-15T23:25:02Z,安倍政権が提出した「医療・介護総合法」「地域包括ケア強化法」は、社会保障費抑制のため、公的介護給付の対象を限定し、病院や介護施設をできる限り使わせず、提供するサービスを安上がりなものに置きかえる改悪法でしかありませんでした。
sakurai_saburo,2020-01-15T17:10:02Z,安倍政権は、「大学無償化」などと言いますが、学費値上げを抑えることもせず、授業料減免の対象は学生の１割程度で、その財源は消費税増税です。学費の値下げに踏み切るべきです。
sakurai_saburo,2020-01-15T15:45:01Z,「安倍首相は年内に消費税率を引き上げ、景気を悪化させると固く心に決めているように見える」（ウォール・ストリート・ジャーナル４月４日付）とやゆされています。これほど愚かな経済政策があるでしょうか。
sakurai_saburo,2020-01-16T02:50:02Z,安倍政権の「受け皿づくり」は、保育士配置数を２分の１に後退させる企業主導型保育など、深刻な保育の質の低下をもたらしています。企業主導型保育は、突然の閉園や助成金の不正受給、施設で基準違反が相次ぎ、「定員割れ」も続出しています。
sakurai_saburo,2020-01-15T23:45:01Z,安倍政権は、「混合診療」の解禁や、医療分野への営利企業参入など、医療の市場化・産業化に向けた制度改悪を推進しています。
sakurai_saburo,2020-01-16T01:30:01Z,安倍政治は、あらゆる面で行き詰まり、政治への不信と将来への不安が広がっています。
sakurai_saburo,2020-01-15T21:10:02Z,#日本共産党 は、安倍政権が推進する、後期高齢者医療制度の保険料・窓口負担の引き上げに断固反対します。差別と負担増の制度を廃止し、元の老人保健制度に戻します。
sakurai_saburo,2020-01-15T19:45:02Z,安倍政権が２０１８年度から開始した「国保の都道府県化」によって、今でも高すぎる国民健康保険料（税）の負担がさらに引き上げられようとしています。
sakurai_saburo,2020-01-15T12:25:01Z,トランプ米大統領言いなりの高額の米国製武器の「爆買い」も大問題です。Ｆ３５戦闘機１機１１６億円をやめただけで、保育所なら４０００人分、特養ホームなら９００人分、学校のエアコン設置なら４０００教室が可能になります。安倍政権は、このＦ３５を１００機以上も購入する計画です。
sakurai_saburo,2020-01-16T00:35:02Z,安倍政権の数を頼みにした暴走政治の危険性が高まっています。
